POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
9,Brendon McCullum,72,44,163.63,2,7,RCB,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
10,Aaron Finch,72,34,211.76,5,6,RCB,M. Chinnaswamy Stadium,27 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
11,Robin Uthappa,87,47,185.1,7,6,RPS,Maharashtra Cricket Association's International Stadium,26 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
12,Hashim Amla,104,60,173.33,8,6,MI,Holkar Cricket Stadium,20 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
13,Ben Stokes,103,63,163.49,7,6,GL,Maharashtra Cricket Association's International Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
14,Glenn Maxwell,47,21,223.8,2,5,MI,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
15,Kieron Pollard,50,24,208.33,1,5,PBKS,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
16,Jos Buttler,77,37,208.1,7,5,PBKS,Holkar Cricket Stadium,20 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
17,Dinesh Karthik,65,34,191.17,5,5,DC,Arun Jaitley Stadium,04 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
18,Manan Vohra,95,50,190.0,9,5,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
19,Kedar Jadhav,69,37,186.48,5,5,DC,M. Chinnaswamy Stadium,08 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
20,Kane Williamson,89,51,174.5,6,5,DC,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
21,Hashim Amla,104,60,173.33,8,5,GL,IS Bindra Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
22,Manish Pandey,81,47,172.34,5,5,MI,Wankhede Stadium,09 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
23,Sanju Samson,102,63,161.9,8,5,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
24,Travis Head,75,47,159.57,3,5,KKR,M. Chinnaswamy Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
25,MS Dhoni,40,26,153.84,0,5,MI,Wankhede Stadium,16 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
26,Kieron Pollard,70,47,148.93,3,5,RCB,M. Chinnaswamy Stadium,14 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
27,Sunil Narine,54,17,317.64,6,4,RCB,M. Chinnaswamy Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
28,Ishan Kishan,39,16,243.75,2,4,RCB,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
29,Rishabh Pant,38,16,237.5,2,4,KKR,Arun Jaitley Stadium,17 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
30,Hardik Pandya,35,15,233.33,1,4,RPS,Maharashtra Cricket Association's International Stadium,06 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
31,Hardik Pandya,30,13,230.76,0,4,PBKS,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
32,Chris Lynn,50,22,227.27,5,4,RCB,M. Chinnaswamy Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
33,Glenn Maxwell,44,20,220.0,2,4,RPS,Holkar Cricket Stadium,08 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
34,Glenn Maxwell,43,22,195.45,3,4,RCB,Holkar Cricket Stadium,10 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
35,Dwayne Smith,74,39,189.74,8,4,PBKS,IS Bindra Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
36,Robin Uthappa,53,28,189.28,4,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
37,David Warner,51,27,188.88,4,4,PBKS,IS Bindra Stadium,28 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
38,Lendl Simmons,59,32,184.37,5,4,PBKS,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
39,Suresh Raina,84,46,182.6,9,4,KKR,Eden Gardens,21 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
40,Kieron Pollard,63,35,180.0,5,4,DC,Arun Jaitley Stadium,06 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
41,Suresh Raina,77,43,179.06,5,4,DC,Arun Jaitley Stadium,04 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
42,Robin Uthappa,59,33,178.78,5,4,DC,Eden Gardens,28 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
43,Aaron Finch,69,39,176.92,6,4,DC,Green Park,10 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
44,Glenn Maxwell,44,25,176.0,1,4,KKR,IS Bindra Stadium,09 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
45,Robin Uthappa,68,39,174.35,5,4,SRH,Eden Gardens,15 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
46,David Warner,76,45,168.88,6,4,GL,Rajiv Gandhi Intl. Cricket Stadium,09 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
47,Rishabh Pant,57,36,158.33,3,4,RCB,M. Chinnaswamy Stadium,08 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
48,Lendl Simmons,66,43,153.48,5,4,DC,Arun Jaitley Stadium,06 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
49,Ishan Kishan,61,40,152.5,5,4,SRH,Green Park,13 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
50,Chris Morris,38,9,422.22,4,3,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
51,Yusuf Pathan,20,7,285.71,0,3,MI,Eden Gardens,13 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
52,Yuvraj Singh,62,27,229.62,7,3,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
53,Glenn Maxwell,40,18,222.22,4,3,MI,Holkar Cricket Stadium,20 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
54,Hardik Pandya,29,14,207.14,1,3,DC,Arun Jaitley Stadium,06 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
55,Sunil Narine,37,18,205.55,4,3,PBKS,Eden Gardens,13 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
56,Jos Buttler,38,19,200.0,3,3,RPS,Maharashtra Cricket Association's International Stadium,06 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
57,Martin Guptill,50,27,185.18,6,3,DC,IS Bindra Stadium,30 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
58,Krunal Pandya,37,20,185.0,3,3,SRH,Wankhede Stadium,12 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
59,MS Dhoni,61,34,179.41,5,3,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
60,Corey Anderson,39,22,177.27,3,3,PBKS,Arun Jaitley Stadium,15 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
61,Ajinkya Rahane,60,34,176.47,6,3,MI,Maharashtra Cricket Association's International Stadium,06 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
62,Nitish Rana,50,29,172.41,5,3,KKR,Wankhede Stadium,09 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
63,Glenn Maxwell,31,18,172.22,1,3,GL,Saurashtra Cricket Association Stadium,23 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
64,Corey Anderson,41,24,170.83,2,3,SRH,Arun Jaitley Stadium,02 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
65,Ambati Rayudu,63,37,170.27,6,3,KKR,Eden Gardens,13 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
66,Kieron Pollard,39,23,169.56,2,3,GL,Wankhede Stadium,16 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
67,Wriddhiman Saha,93,55,169.09,11,3,MI,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
68,Chris Lynn,84,52,161.53,8,3,PBKS,IS Bindra Stadium,09 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
69,AB de Villiers,43,27,159.25,3,3,MI,Wankhede Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
70,Sanju Samson,60,38,157.89,4,3,KKR,Eden Gardens,28 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
71,Ben Stokes,50,32,156.25,2,3,PBKS,Holkar Cricket Stadium,08 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
72,Ben Stokes,39,25,156.0,1,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
73,Steve Smith,84,54,155.55,7,3,MI,Maharashtra Cricket Association's International Stadium,06 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
74,Brendon McCullum,49,32,153.12,5,3,RPS,Saurashtra Cricket Association Stadium,14 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
75,Hashim Amla,58,38,152.63,4,3,RCB,Holkar Cricket Stadium,10 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
76,Chris Gayle,32,21,152.38,2,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
77,Pawan Negi,35,23,152.17,1,3,MI,Wankhede Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
78,Axar Patel,44,29,151.72,1,3,DC,Arun Jaitley Stadium,15 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
79,Rohit Sharma,58,39,148.71,6,3,RPS,Wankhede Stadium,24 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
80,Brendon McCullum,64,44,145.45,6,3,MI,Wankhede Stadium,16 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
81,Rahul Tripathi,59,41,143.9,6,3,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
82,Manish Pandey,69,49,140.81,4,3,DC,Arun Jaitley Stadium,17 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
83,Manoj Tiwary,60,45,133.33,5,3,DC,Arun Jaitley Stadium,12 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
84,Parthiv Patel,52,40,130.0,3,3,RPS,Wankhede Stadium,16 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
85,Virat Kohli,58,45,128.88,3,3,DC,Arun Jaitley Stadium,14 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
86,Chris Gayle,48,38,126.31,3,3,DC,Arun Jaitley Stadium,14 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
87,Suresh Raina,23,8,287.5,2,2,RCB,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
88,Ben Cutting,16,6,266.66,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
89,Dan Christian,16,6,266.66,0,2,KKR,Maharashtra Cricket Association's International Stadium,26 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
90,Hardik Pandya,29,11,263.63,3,2,KKR,Wankhede Stadium,09 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
91,Ravindra Jadeja,18,7,257.14,0,2,DC,Arun Jaitley Stadium,04 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
92,Manoj Tiwary,27,11,245.45,3,2,RCB,M. Chinnaswamy Stadium,16 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
93,Kedar Jadhav,38,16,237.5,5,2,GL,Saurashtra Cricket Association Stadium,18 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
94,Deepak Chahar,14,6,233.33,0,2,DC,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
95,Axar Patel,38,17,223.52,3,2,RCB,M. Chinnaswamy Stadium,05 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
96,MS Dhoni,23,11,209.09,1,2,KKR,Maharashtra Cricket Association's International Stadium,26 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
97,Andrew Tye,25,12,208.33,2,2,MI,Saurashtra Cricket Association Stadium,29 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
98,Aaron Finch,31,15,206.66,4,2,KKR,Eden Gardens,21 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
99,Parthiv Patel,37,18,205.55,4,2,PBKS,Holkar Cricket Stadium,20 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
100,Kane Williamson,54,27,200.0,4,2,PBKS,IS Bindra Stadium,28 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
101,Axar Patel,34,17,200.0,3,2,GL,Saurashtra Cricket Association Stadium,23 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
102,Moises Henriques,55,28,196.42,6,2,RPS,Maharashtra Cricket Association's International Stadium,22 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
103,Karun Nair,39,20,195.0,5,2,SRH,Arun Jaitley Stadium,02 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
104,Rahul Tripathi,33,17,194.11,3,2,GL,Saurashtra Cricket Association Stadium,14 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
105,Colin de Grandhomme,36,19,189.47,3,2,RPS,Eden Gardens,03 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
106,Dinesh Karthik,47,25,188.0,6,2,KKR,Saurashtra Cricket Association Stadium,07 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
107,Suryakumar Yadav,30,16,187.5,2,2,RPS,Eden Gardens,03 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
108,Aaron Finch,15,8,187.5,0,2,KKR,Saurashtra Cricket Association Stadium,07 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
109,Chris Lynn,26,14,185.71,3,2,MI,Eden Gardens,13 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
110,Dinesh Karthik,48,26,184.61,2,2,MI,Wankhede Stadium,16 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
111,Glenn Maxwell,20,11,181.81,0,2,GL,IS Bindra Stadium,07 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
112,Shreyas Iyer,14,8,175.0,0,2,GL,Arun Jaitley Stadium,04 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
113,Manoj Tiwary,40,23,173.91,3,2,PBKS,Holkar Cricket Stadium,08 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
114,Aaron Finch,33,19,173.68,3,2,RPS,Saurashtra Cricket Association Stadium,14 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
115,Shreyas Iyer,96,57,168.42,15,2,GL,Green Park,10 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
116,Pawan Negi,32,19,168.42,3,2,GL,M. Chinnaswamy Stadium,27 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
117,Gautam Gambhir,32,19,168.42,2,2,SRH,M. Chinnaswamy Stadium,17 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
118,Shaun Marsh,84,50,168.0,14,2,SRH,IS Bindra Stadium,28 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
119,Brendon McCullum,45,27,166.66,5,2,RPS,Maharashtra Cricket Association's International Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
120,Dwayne Smith,54,33,163.63,7,2,SRH,Green Park,13 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
121,Rishabh Pant,36,22,163.63,4,2,RPS,Arun Jaitley Stadium,12 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
122,Hashim Amla,65,40,162.5,9,2,GL,Saurashtra Cricket Association Stadium,23 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
123,Yuvraj Singh,26,16,162.5,2,2,KKR,Eden Gardens,15 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
124,Shreyas Iyer,50,31,161.29,5,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
125,Shaun Marsh,25,16,156.25,0,2,MI,Wankhede Stadium,11 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
126,Jos Buttler,28,18,155.55,3,2,DC,Wankhede Stadium,22 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
127,Yusuf Pathan,59,39,151.28,6,2,DC,Arun Jaitley Stadium,17 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
128,Corey Anderson,18,12,150.0,0,2,GL,Arun Jaitley Stadium,04 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
129,Robin Uthappa,72,48,150.0,8,2,GL,Eden Gardens,21 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
130,Rohit Sharma,67,45,148.88,6,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
131,MS Dhoni,31,21,147.61,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
132,David Miller,28,19,147.36,2,2,KKR,Eden Gardens,13 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
133,Nitish Rana,53,36,147.22,4,2,GL,Wankhede Stadium,16 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
134,Wriddhiman Saha,25,17,147.05,2,2,KKR,Eden Gardens,13 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
135,Brendon McCullum,35,24,145.83,4,2,KKR,Saurashtra Cricket Association Stadium,07 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
136,Rahul Tripathi,45,31,145.16,3,2,MI,Wankhede Stadium,24 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
137,David Warner,49,34,144.11,7,2,MI,Wankhede Stadium,12 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
138,Virat Kohli,20,14,142.85,0,2,MI,Wankhede Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
139,Rishabh Pant,31,22,140.9,1,2,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
140,Moises Henriques,52,37,140.54,3,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
141,Ishan Kishan,48,35,137.14,6,2,MI,Saurashtra Cricket Association Stadium,29 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
142,Shikhar Dhawan,62,46,134.78,4,2,MI,Rajiv Gandhi Intl. Cricket Stadium,08 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
143,Rishabh Pant,45,34,132.35,3,2,RCB,Arun Jaitley Stadium,14 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
144,Shreyas Iyer,33,25,132.0,1,2,SRH,Arun Jaitley Stadium,02 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
145,Ben Stokes,33,25,132.0,3,2,DC,Arun Jaitley Stadium,12 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
146,Virat Kohli,62,47,131.91,5,2,MI,M. Chinnaswamy Stadium,14 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
147,Manish Pandey,46,35,131.42,3,2,SRH,Eden Gardens,15 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
148,David Warner,70,54,129.62,7,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
149,Ishan Kishan,31,24,129.16,3,2,RPS,Maharashtra Cricket Association's International Stadium,01 May 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
150,Steve Smith,27,21,128.57,1,2,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,2017,Most Sixes Innings,Most Sixes Innings - 2017.csv
1,Andre Russell,88,36,244.44,1,11,CSK,Chidambaram,10 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
2,Chris Gayle,104,63,165.07,1,11,SRH,IS Bindra Stadium,19 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
3,Shreyas Iyer,93,40,232.5,3,10,KKR,Arun Jaitley Stadium,27 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
4,Sanju Samson,92,45,204.44,2,10,RCB,M. Chinnaswamy Stadium,15 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
5,AB de Villiers,68,30,226.66,2,8,CSK,M. Chinnaswamy Stadium,25 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
6,Shane Watson,117,57,205.26,11,8,SRH,Wankhede Stadium,27 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
7,Ambati Rayudu,82,53,154.71,3,8,RCB,M. Chinnaswamy Stadium,25 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
8,Jos Buttler,67,26,257.69,4,7,DC,Arun Jaitley Stadium,02 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
9,KL Rahul,66,29,227.58,2,7,KKR,Holkar Cricket Stadium,12 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
10,Dwayne Bravo,68,30,226.66,3,7,MI,Wankhede Stadium,07 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
11,MS Dhoni,70,34,205.88,1,7,RCB,M. Chinnaswamy Stadium,25 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
12,Rishabh Pant,128,63,203.17,15,7,SRH,Arun Jaitley Stadium,10 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
13,Shane Watson,78,40,195.0,4,7,DC,Maharashtra Cricket Association's International Stadium,30 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
14,Rishabh Pant,85,48,177.08,6,7,RCB,M. Chinnaswamy Stadium,21 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
15,Ambati Rayudu,100,62,161.29,7,7,SRH,Maharashtra Cricket Association's International Stadium,13 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
16,Andre Russell,41,12,341.66,0,6,DC,Eden Gardens,16 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
17,Ishan Kishan,62,21,295.23,5,6,KKR,Eden Gardens,09 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
18,AB de Villiers,72,37,194.59,4,6,DC,Arun Jaitley Stadium,12 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
19,Moeen Ali,65,34,191.17,2,6,SRH,M. Chinnaswamy Stadium,17 May 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
20,Shane Watson,106,57,185.96,9,6,RR,Maharashtra Cricket Association's International Stadium,20 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
21,Jason Roy,91,53,171.69,6,6,MI,Wankhede Stadium,14 April 2018,2018,Most Sixes Innings,Most Sixes Innings - 2018.csv
