POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
81,Eoin Morgan,47,38,123.68,6,0,PBKS,IS Bindra Stadium,16 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
82,Manpreet Juneja,49,40,122.5,6,0,MI,Wankhede Stadium,09 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
83,Aaron Finch,64,53,120.75,6,3,RR,Maharashtra Cricket Association's International Stadium,11 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
84,Shaun Marsh,77,64,120.31,6,2,RR,IS Bindra Stadium,09 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
85,Biplap Samantray,55,46,119.56,6,1,RR,Rajiv Gandhi Intl. Cricket Stadium,17 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
86,Gautam Gambhir,53,45,117.77,6,1,SRH,Eden Gardens,14 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
87,Gautam Gambhir,50,44,113.63,6,0,PWI,Maharashtra Cricket Association's International Stadium,09 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
88,Jacques Kallis,37,33,112.12,6,0,PBKS,Eden Gardens,26 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
89,Murali Vijay,55,50,110.0,6,0,RR,Sawai Mansingh Stadium,12 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
90,Michael Hussey,40,40,100.0,6,0,RR,Sawai Mansingh Stadium,12 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
91,Eoin Morgan,47,21,223.8,5,3,SRH,Eden Gardens,14 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
92,MS Dhoni,51,26,196.15,5,3,MI,Chidambaram,06 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
93,David Miller,51,26,196.15,5,2,CSK,Chidambaram,02 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
94,Suresh Raina,82,42,195.23,5,5,MI,Arun Jaitley Stadium,21 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
95,David Miller,80,41,195.12,5,5,PWI,IS Bindra Stadium,21 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
96,MS Dhoni,44,23,191.3,5,1,DC,Arun Jaitley Stadium,18 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
97,David Hussey,34,18,188.88,5,1,MI,Wankhede Stadium,29 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
98,Parthiv Patel,26,14,185.71,5,0,MI,Wankhede Stadium,13 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
99,Dishant Yagnik,31,17,182.35,5,0,MI,Eden Gardens,24 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
100,Sachin Tendulkar,23,13,176.92,5,0,RCB,Wankhede Stadium,27 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
101,Michael Hussey,45,26,173.07,5,2,SRH,Chidambaram,25 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
102,Rohit Sharma,73,43,169.76,5,5,DC,Arun Jaitley Stadium,21 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
103,Robin Uthappa,75,45,166.66,5,5,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
104,David Warner,61,37,164.86,5,4,MI,Wankhede Stadium,09 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
105,Adam Gilchrist,42,26,161.53,5,2,DC,HPCA Stadium,16 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
106,Mandeep Singh,24,15,160.0,5,0,DC,Arun Jaitley Stadium,23 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
107,Shane Watson,24,15,160.0,5,0,SRH,Arun Jaitley Stadium,22 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
108,Michael Hussey,67,42,159.52,5,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
109,Tirumalasetti Suman,23,15,153.33,5,0,MI,Wankhede Stadium,13 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
110,Sanju Samson,47,33,142.42,5,1,PBKS,IS Bindra Stadium,09 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
111,Gautam Gambhir,41,29,141.37,5,1,DC,Eden Gardens,03 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
112,Ajinkya Rahane,63,45,140.0,5,1,DC,Sawai Mansingh Stadium,07 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
113,Suresh Raina,30,22,136.36,5,0,RCB,Chidambaram,13 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
114,Gautam Gambhir,25,19,131.57,5,0,CSK,Eden Gardens,20 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
115,Parthiv Patel,61,47,129.78,5,2,PBKS,IS Bindra Stadium,11 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
116,Suresh Raina,63,50,126.0,5,1,PWI,Maharashtra Cricket Association's International Stadium,30 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
117,Mandeep Singh,25,20,125.0,5,0,KKR,Eden Gardens,26 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
118,Shane Watson,31,25,124.0,5,1,MI,Sawai Mansingh Stadium,17 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
119,Hanuma Vihari,46,39,117.94,5,0,PBKS,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
120,Manvinder Bisla,28,24,116.66,5,0,SRH,Eden Gardens,14 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
121,Jacques Kallis,23,20,115.0,5,0,DC,Eden Gardens,03 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
122,Tillakaratne Dilshan,25,22,113.63,5,0,RR,M. Chinnaswamy Stadium,20 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
123,Rahul Dravid,35,31,112.9,5,0,RCB,M. Chinnaswamy Stadium,20 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
124,Aaron Finch,37,33,112.12,5,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
125,Cameron White,31,28,110.71,5,0,RR,Arun Jaitley Stadium,22 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
126,Moises Henriques,44,40,110.0,5,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,07 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
127,Virat Kohli,46,44,104.54,5,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,07 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
128,Suresh Raina,30,32,93.75,5,0,DC,Arun Jaitley Stadium,18 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
129,Tillakaratne Dilshan,33,36,91.66,5,0,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
130,MS Dhoni,45,16,281.25,4,3,PWI,Maharashtra Cricket Association's International Stadium,30 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
131,Manpreet Gony,42,18,233.33,4,3,KKR,IS Bindra Stadium,16 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
132,Dwayne Bravo,23,11,209.09,4,0,RR,Sawai Mansingh Stadium,12 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
133,Moises Henriques,27,13,207.69,4,1,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
134,David Warner,51,25,204.0,4,4,PWI,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
135,AB de Villiers,38,19,200.0,4,2,PBKS,IS Bindra Stadium,06 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
136,Virender Sehwag,18,10,180.0,4,0,RCB,Arun Jaitley Stadium,10 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
137,Suresh Raina,44,25,176.0,4,1,KKR,Chidambaram,28 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
138,Virat Kohli,24,14,171.42,4,1,MI,M. Chinnaswamy Stadium,04 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
139,Chris Gayle,85,50,170.0,4,9,KKR,M. Chinnaswamy Stadium,11 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
140,Wriddhiman Saha,39,23,169.56,4,2,KKR,Chidambaram,28 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
141,Ben Rohrer,49,29,168.96,4,3,PBKS,HPCA Stadium,16 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
142,Stuart Binny,33,20,165.0,4,1,RCB,M. Chinnaswamy Stadium,20 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
143,Robin Uthappa,22,14,157.14,4,0,SRH,Maharashtra Cricket Association's International Stadium,17 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
144,Sumit Narwal,23,15,153.33,4,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
145,Kieron Pollard,57,38,150.0,4,5,CSK,Chidambaram,06 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
146,Rohit Sharma,74,50,148.0,4,5,DC,Wankhede Stadium,09 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
147,Dinesh Karthik,37,25,148.0,4,1,CSK,Chidambaram,06 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
148,Mahela Jayawardena,19,13,146.15,4,0,RCB,Arun Jaitley Stadium,10 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
149,Suresh Raina,51,35,145.71,4,2,RR,Chidambaram,22 April 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
150,Chris Gayle,77,53,145.28,4,6,PBKS,M. Chinnaswamy Stadium,14 May 2013,2013,Most Fours Innings,Most Fours Innings - 2013.csv
1,Glenn Maxwell,95,43,220.93,15,2,CSK,Zayed Cricket Stadium,18 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
2,Lendl Simmons,100,61,163.93,14,2,PBKS,IS Bindra Stadium,21 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
3,Suresh Raina,87,25,348.0,12,6,PBKS,Wankhede Stadium,30 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
4,Virender Sehwag,122,58,210.34,12,8,CSK,Wankhede Stadium,30 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
5,David Warner,90,45,200.0,12,3,CSK,JSCA Stadium,22 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
6,Virender Sehwag,72,50,144.0,11,1,KKR,Barabati Stadium,11 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
7,Wriddhiman Saha,115,55,209.09,10,8,KKR,M. Chinnaswamy Stadium,01 June 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
8,Robin Uthappa,67,39,171.79,10,1,CSK,Eden Gardens,20 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
9,Robin Uthappa,83,51,162.74,10,1,RCB,Eden Gardens,22 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
10,Corey Anderson,95,44,215.9,9,6,RR,Wankhede Stadium,25 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
11,Robin Uthappa,80,52,153.84,9,3,MI,Barabati Stadium,14 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
12,Kevin Pietersen,58,41,141.46,9,0,PBKS,IS Bindra Stadium,25 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
13,David Miller,66,29,227.58,8,3,RCB,M. Chinnaswamy Stadium,09 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
14,Wriddhiman Saha,54,26,207.69,8,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
15,Glenn Maxwell,89,45,197.77,8,6,RR,Sharjah Cricket Stadium,20 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
16,Aaron Finch,88,53,166.03,8,4,DC,Dubai International Stadium,25 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
17,Robin Uthappa,46,28,164.28,8,1,PBKS,Barabati Stadium,11 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
18,Karun Nair,73,50,146.0,8,2,DC,Arun Jaitley Stadium,03 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
19,Karun Nair,56,39,143.58,8,0,RCB,M. Chinnaswamy Stadium,11 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
20,Yogesh Takawale,40,28,142.85,8,0,KKR,Sharjah Cricket Stadium,24 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
21,Brendon McCullum,71,53,133.96,8,2,MI,Dubai International Stadium,25 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
22,Ajinkya Rahane,64,50,128.0,8,1,DC,Narendra Modi Stadium,15 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
23,Yuvraj Singh,83,38,218.42,7,7,RR,M. Chinnaswamy Stadium,11 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
24,Faf du Plessis,52,25,208.0,7,1,PBKS,Barabati Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
25,Manish Pandey,94,50,188.0,7,6,PBKS,M. Chinnaswamy Stadium,01 June 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
26,Karun Nair,50,27,185.18,7,2,MI,Wankhede Stadium,25 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
27,Michael Hussey,56,33,169.69,7,2,DC,Wankhede Stadium,23 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
28,Shikhar Dhawan,33,20,165.0,7,0,RR,Narendra Modi Stadium,08 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
29,Sanju Samson,74,47,157.44,7,3,MI,Wankhede Stadium,25 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
30,Dinesh Karthik,69,44,156.81,7,3,PBKS,Arun Jaitley Stadium,19 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
31,Ambati Rayudu,68,46,147.82,7,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
32,Gautam Gambhir,63,45,140.0,7,0,PBKS,Barabati Stadium,11 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
33,Murali Vijay,52,40,130.0,7,1,SRH,Dubai International Stadium,25 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
34,Shikhar Dhawan,50,39,128.2,7,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
35,Parthiv Patel,57,45,126.66,7,0,MI,Dubai International Stadium,19 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
36,Aaron Finch,68,62,109.67,7,2,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
37,George Bailey,40,13,307.69,6,2,CSK,Barabati Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
38,Glenn Maxwell,90,38,236.84,6,8,CSK,Barabati Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
39,Shakib Al Hasan,46,21,219.04,6,2,CSK,Eden Gardens,20 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
40,AB de Villiers,89,41,217.07,6,8,SRH,M. Chinnaswamy Stadium,04 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
41,Dwayne Smith,50,28,178.57,6,3,RR,Dubai International Stadium,23 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
42,David Warner,55,31,177.41,6,2,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
43,Suresh Raina,47,27,174.07,6,1,DC,Arun Jaitley Stadium,05 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
44,Quinton de Kock,48,30,160.0,6,1,SRH,Dubai International Stadium,25 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
45,Gautam Gambhir,54,34,158.82,6,1,RR,Narendra Modi Stadium,05 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
46,Dwayne Smith,66,43,153.48,6,3,PBKS,Zayed Cricket Stadium,18 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
47,Kevin Pietersen,49,32,153.12,6,1,PBKS,Arun Jaitley Stadium,19 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
48,Kevin Pietersen,44,31,141.93,6,1,MI,Wankhede Stadium,23 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
49,Kieron Pollard,43,31,138.7,6,0,RCB,Wankhede Stadium,06 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
50,Robin Uthappa,55,41,134.14,6,1,DC,Dubai International Stadium,19 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
51,Suresh Raina,62,48,129.16,6,1,RCB,JSCA Stadium,18 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
52,Manan Vohra,67,52,128.84,6,2,KKR,M. Chinnaswamy Stadium,01 June 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
53,Ajinkya Rahane,72,59,122.03,6,1,KKR,Zayed Cricket Stadium,29 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
54,Lendl Simmons,62,51,121.56,6,2,RR,Narendra Modi Stadium,19 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
55,Manish Pandey,64,53,120.75,6,2,MI,Zayed Cricket Stadium,16 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
56,Ajinkya Rahane,59,53,111.32,6,0,SRH,Zayed Cricket Stadium,18 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
57,Cheteshwar Pujara,35,32,109.37,6,0,SRH,Sharjah Cricket Stadium,22 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
58,Yusuf Pathan,72,22,327.27,5,7,SRH,Eden Gardens,24 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
59,Ambati Rayudu,30,10,300.0,5,1,RR,Wankhede Stadium,25 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
60,Manan Vohra,47,20,235.0,5,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
61,Glenn Maxwell,95,43,220.93,5,9,SRH,Sharjah Cricket Stadium,22 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
62,David Miller,38,19,200.0,5,1,CSK,Wankhede Stadium,30 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
63,Steve Smith,27,15,180.0,5,0,PBKS,Sharjah Cricket Stadium,20 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
64,Faf du Plessis,35,20,175.0,5,1,MI,Brabourne Stadium,28 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
65,Shane Watson,50,29,172.41,5,3,PBKS,Sharjah Cricket Stadium,20 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
66,Glenn Maxwell,45,27,166.66,5,2,MI,Wankhede Stadium,03 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
67,JP Duminy,28,17,164.7,5,0,CSK,Arun Jaitley Stadium,05 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
68,Shakib Al Hasan,60,38,157.89,5,3,RCB,Eden Gardens,22 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
69,Jacques Kallis,72,46,156.52,5,3,MI,Zayed Cricket Stadium,16 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
70,Lendl Simmons,67,44,152.27,5,4,CSK,Brabourne Stadium,28 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
71,David Hussey,50,33,151.51,5,2,SRH,JSCA Stadium,22 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
72,Shikhar Dhawan,33,22,150.0,5,1,DC,Dubai International Stadium,25 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
73,David Miller,47,32,146.87,5,2,CSK,Barabati Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
74,Lendl Simmons,35,25,140.0,5,0,DC,Wankhede Stadium,23 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
75,Brendon McCullum,56,40,140.0,5,2,KKR,JSCA Stadium,02 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
76,Dinesh Karthik,56,40,140.0,5,2,KKR,Dubai International Stadium,19 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
77,Manoj Tiwary,61,44,138.63,5,2,RR,Narendra Modi Stadium,15 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
78,Robin Uthappa,47,34,138.23,5,1,DC,Arun Jaitley Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
79,Shane Watson,33,24,137.5,5,0,KKR,Zayed Cricket Stadium,29 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
80,Parthiv Patel,26,19,136.84,5,0,MI,Wankhede Stadium,06 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
81,Suresh Raina,56,41,136.58,5,1,DC,Zayed Cricket Stadium,21 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
82,Lendl Simmons,68,50,136.0,5,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
83,Manoj Tiwary,41,31,132.25,5,1,MI,Wankhede Stadium,23 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
84,Parthiv Patel,37,28,132.14,5,1,DC,Sharjah Cricket Stadium,17 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
85,Virender Sehwag,30,23,130.43,5,1,CSK,Barabati Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
86,Ambati Rayudu,35,27,129.62,5,0,SRH,Dubai International Stadium,30 April 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
87,Quinton de Kock,42,33,127.27,5,1,RR,Arun Jaitley Stadium,03 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
88,Dwayne Smith,44,35,125.71,5,2,RR,JSCA Stadium,13 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
89,Yogesh Takawale,45,36,125.0,5,1,KKR,Eden Gardens,22 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
90,Virender Sehwag,30,24,125.0,5,0,RCB,M. Chinnaswamy Stadium,09 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
91,Robin Uthappa,65,52,125.0,5,3,RR,Narendra Modi Stadium,05 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
92,Robin Uthappa,47,38,123.68,5,1,CSK,JSCA Stadium,02 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
93,Gautam Gambhir,69,56,123.21,5,2,DC,Arun Jaitley Stadium,07 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
94,Shikhar Dhawan,45,37,121.62,5,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014,2014,Most Fours Innings,Most Fours Innings - 2014.csv
