POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
42,Dwayne Smith,16,6,266.66,1,2,CSK,Buffalo Park,04 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
43,Naman Ojha,16,6,266.66,1,2,PBKS,Kingsmead,05 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
44,Matthew Hayden,16,6,266.66,1,2,PBKS,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
45,Kumar Sangakkara,15,5,300.0,2,0,DEC,New Wanderers Stadium,17 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
46,Brendon McCullum,15,5,300.0,3,0,RCB,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
47,Rohit Sharma,15,5,300.0,2,1,KKR,Newlands,19 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
48,Ross Taylor,15,5,300.0,0,2,KKR,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
49,Sourav Ganguly,15,4,375.0,0,2,RR,Newlands,23 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
50,Sachin Tendulkar,15,4,375.0,2,1,DEC,Kingsmead,25 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
51,Chris Gayle,15,5,300.0,2,1,PBKS,Kingsmead,21 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
52,Dwayne Smith,15,6,250.0,3,0,DC,Supersport Park,30 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
53,Brad Hodge,15,5,300.0,3,0,PBKS,St George's Park,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
54,Adam Gilchrist,15,4,375.0,2,1,DC,Supersport Park,22 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
55,Ross Taylor,15,5,300.0,3,0,KKR,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
56,Mahela Jayawardena,15,4,375.0,0,2,DEC,De Beers Diamond Oval,09 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
57,Brendon McCullum,15,4,375.0,0,2,RCB,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
58,Suresh Raina,15,5,300.0,2,1,PBKS,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
59,Harbhajan Singh,14,4,350.0,0,2,KKR,St George's Park,27 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
60,Sanath Jayasuriya,14,5,280.0,2,1,CSK,St George's Park,16 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
61,JP Duminy,14,4,350.0,0,2,KKR,Buffalo Park,01 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
62,Mahela Jayawardena,14,5,280.0,1,1,CSK,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
63,Brendon McCullum,14,5,280.0,2,1,CSK,Supersport Park,18 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
64,Suresh Raina,14,4,350.0,0,2,KKR,Supersport Park,18 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
65,JP Duminy,14,4,350.0,0,2,KKR,Buffalo Park,01 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
66,Matthew Hayden,14,5,280.0,3,0,RCB,Kingsmead,14 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
67,Sanath Jayasuriya,14,5,280.0,0,2,KKR,St George's Park,27 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
68,Naman Ojha,14,3,466.66,2,1,RCB,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
69,Mahela Jayawardena,14,5,280.0,1,1,KKR,Kingsmead,21 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
70,Brad Hodge,14,4,350.0,0,2,CSK,Supersport Park,18 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
71,Tirumalasetti Suman,14,4,350.0,1,1,DC,Supersport Park,30 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
72,Virat Kohli,14,3,466.66,0,2,DEC,Supersport Park,21 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
73,Adam Gilchrist,14,5,280.0,2,1,RCB,Newlands,22 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
74,Sachin Tendulkar,14,5,280.0,3,0,RR,Kingsmead,14 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
75,Subramaniam Badrinath,14,5,280.0,2,1,DC,New Wanderers Stadium,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
76,Sanath Jayasuriya,14,5,280.0,1,1,CSK,St George's Park,16 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
77,Mark Boucher,14,5,280.0,1,1,MI,St George's Park,10 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
78,Brad Hodge,14,6,233.33,2,1,RCB,Kingsmead,29 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
79,Matthew Hayden,14,5,280.0,3,0,MI,Newlands,18 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
80,Adam Gilchrist,13,5,260.0,0,2,RCB,Newlands,22 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
81,Luke Pomersbach,13,6,216.66,1,1,CSK,Kingsmead,20 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
82,Tirumalasetti Suman,13,4,325.0,0,2,MI,Supersport Park,06 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
83,Adam Gilchrist,13,5,260.0,0,2,KKR,New Wanderers Stadium,16 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
84,Robin Uthappa,13,4,325.0,3,0,MI,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
85,Andrew Flintoff,13,6,216.66,1,1,MI,Newlands,18 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
86,Yusuf Pathan,13,4,325.0,0,2,DEC,St George's Park,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
87,Irfan Pathan,13,5,260.0,1,1,KKR,Kingsmead,21 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
88,Shane Warne,13,4,325.0,0,2,DEC,St George's Park,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
89,Lee Carseldine,13,6,216.66,3,0,DEC,St George's Park,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
90,Jacques Kallis,13,4,325.0,0,2,MI,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
91,Robin Uthappa,13,4,325.0,1,1,MI,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
92,Wriddhiman Saha,13,5,260.0,1,1,CSK,Supersport Park,18 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
93,Chris Gayle,13,4,325.0,0,2,RR,Newlands,23 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
94,Andrew Symonds,13,6,216.66,0,1,DC,Kingsmead,13 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
95,Munaf Patel,13,5,260.0,3,0,DC,OUTsurance Oval,17 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
96,Karan Goel,13,5,260.0,0,2,DC,Newlands,19 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
97,Ross Taylor,13,5,260.0,0,2,KKR,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
98,Yusuf Pathan,13,3,433.33,0,2,DC,Supersport Park,28 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
99,Herschelle Gibbs,13,5,260.0,0,2,RCB,Supersport Park,21 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
100,Herschelle Gibbs,13,4,325.0,1,1,KKR,Newlands,19 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
101,Sunny Sohal,13,3,433.33,0,2,KKR,St George's Park,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
102,Jacques Kallis,13,5,260.0,1,1,DC,New Wanderers Stadium,19 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
103,Manish Pandey,13,5,260.0,3,0,CSK,New Wanderers Stadium,23 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
104,Sanath Jayasuriya,13,3,433.33,1,1,RCB,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
105,Abhishek Nayar,13,5,260.0,2,0,RR,Kingsmead,14 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
106,Suresh Raina,13,3,433.33,0,2,RR,Supersport Park,30 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
107,Adam Gilchrist,13,4,325.0,1,1,DC,Supersport Park,22 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
108,Ajinkya Rahane,13,6,216.66,1,1,DC,Supersport Park,21 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
109,Adam Gilchrist,13,5,260.0,0,2,DC,Kingsmead,13 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
110,Yuvraj Singh,13,4,325.0,1,1,RCB,Kingsmead,24 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
111,Subramaniam Badrinath,12,6,200.0,2,0,RR,De Beers Diamond Oval,09 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
112,Yusuf Pathan,12,4,300.0,1,1,DC,Supersport Park,28 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
113,Moises Henriques,12,4,300.0,1,1,DC,Kingsmead,05 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
114,Shreevats Goswami,12,5,240.0,2,0,KKR,Kingsmead,29 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
115,Mark Boucher,12,5,240.0,0,2,DC,St George's Park,26 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
116,Rohit Sharma,12,4,300.0,1,1,PBKS,New Wanderers Stadium,17 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
117,Swapnil Asnodkar,12,5,240.0,1,1,DEC,De Beers Diamond Oval,11 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
118,Suresh Raina,12,6,200.0,1,1,RR,Supersport Park,30 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
119,Adam Gilchrist,12,5,240.0,1,1,RCB,Newlands,22 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
120,Simon Katich,12,6,200.0,2,0,CSK,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
121,Mark Boucher,12,4,300.0,2,0,KKR,Kingsmead,29 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
122,Matthew Hayden,12,6,200.0,1,1,PBKS,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
123,Suresh Raina,12,6,200.0,1,1,RR,De Beers Diamond Oval,09 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
124,Amit Mishra,12,3,400.0,1,1,MI,Supersport Park,21 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
125,Yusuf Pathan,12,4,300.0,3,0,KKR,Newlands,23 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
126,Adam Gilchrist,12,6,200.0,3,0,RCB,Newlands,22 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
127,Mahela Jayawardena,12,5,240.0,2,0,RCB,Kingsmead,01 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
128,Subramaniam Badrinath,12,4,300.0,1,1,DC,New Wanderers Stadium,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
129,Parthiv Patel,12,5,240.0,3,0,RCB,New Wanderers Stadium,23 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
130,Ross Taylor,12,4,300.0,0,2,DC,New Wanderers Stadium,19 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
131,Brad Hodge,12,5,240.0,2,0,CSK,Supersport Park,18 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
132,Roelof van der Merwe,12,6,200.0,0,2,DEC,New Wanderers Stadium,24 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
133,Abhishek Nayar,12,5,240.0,2,0,RCB,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
134,Pinal Shah,12,5,240.0,0,2,DEC,Supersport Park,06 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
135,Ajinkya Rahane,12,6,200.0,2,0,DC,Supersport Park,21 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
136,Robin Uthappa,12,3,400.0,1,1,MI,New Wanderers Stadium,03 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
137,Irfan Pathan,12,3,400.0,0,2,DC,OUTsurance Oval,15 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
138,Kumar Sangakkara,12,5,240.0,1,1,RCB,Kingsmead,24 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
139,Andrew Symonds,12,5,240.0,2,0,DC,Supersport Park,22 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
140,Venugopal Rao,12,5,240.0,2,0,MI,Supersport Park,06 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
141,Rahul Dravid,11,5,220.0,2,0,RR,Newlands,18 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
142,Rohit Sharma,11,4,275.0,1,1,RR,St George's Park,02 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
143,Jacques Kallis,11,4,275.0,0,1,PBKS,Kingsmead,24 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
144,Andrew Symonds,11,5,220.0,0,1,DC,Kingsmead,13 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
145,Ravi Bopara,11,4,275.0,1,1,RCB,Kingsmead,24 April 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
146,Dwayne Bravo,11,5,220.0,0,1,PBKS,Supersport Park,12 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
147,Ravindra Jadeja,11,4,275.0,1,1,CSK,De Beers Diamond Oval,09 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
148,MS Dhoni,11,4,275.0,2,0,PBKS,Supersport Park,07 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
149,Dwaraka Ravi Teja,11,6,183.33,2,0,DC,Kingsmead,13 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
150,Ravindra Jadeja,11,6,183.33,2,0,MI,Kingsmead,14 May 2009,2009,Most Runs Over,Most Runs Over - 2009.csv
1,Robin Uthappa,25,6,416.66,1,3,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
2,Murali Vijay,24,6,400.0,3,2,RR,Narendra Modi Stadium,28 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
3,Yusuf Pathan,24,5,480.0,3,2,MI,Brabourne Stadium,13 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
4,Kieron Pollard,24,5,480.0,1,3,DC,Brabourne Stadium,13 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
5,Chris Gayle,24,4,600.0,0,4,PBKS,Eden Gardens,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
6,Murali Vijay,24,6,400.0,1,3,RCB,Chidambaram,31 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
7,Robin Uthappa,23,5,460.0,1,3,CSK,M. Chinnaswamy Stadium,23 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
8,Adam Gilchrist,22,5,440.0,2,2,PBKS,Barabati Stadium,19 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
9,Jacques Kallis,22,5,440.0,1,3,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
10,Kieron Pollard,22,6,366.66,2,2,CSK,DY Patil Stadium,25 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
11,Shane Watson,22,5,440.0,1,3,CSK,Chidambaram,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
12,Virat Kohli,22,6,366.66,2,2,DEC,M. Chinnaswamy Stadium,08 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
13,Manoj Tiwary,21,5,420.0,2,2,PBKS,IS Bindra Stadium,27 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
14,Paras Dogra,21,6,350.0,2,2,MI,Brabourne Stadium,13 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
15,Sachin Tendulkar,20,6,333.33,1,2,RR,Sawai Mansingh Stadium,11 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
16,Irfan Pathan,20,4,500.0,2,2,DEC,Barabati Stadium,19 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
17,Mahela Jayawardena,20,6,333.33,5,0,DEC,HPCA Stadium,16 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
18,Matthew Hayden,20,5,400.0,0,3,DC,Arun Jaitley Stadium,19 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
19,David Warner,20,6,333.33,2,2,DEC,Barabati Stadium,21 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
20,Kieron Pollard,20,5,400.0,0,3,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
21,JP Duminy,19,6,316.66,1,2,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
22,Michael Lumb,19,5,380.0,3,1,PBKS,Sawai Mansingh Stadium,07 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
23,Robin Uthappa,19,5,380.0,1,2,PBKS,IS Bindra Stadium,02 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
24,Murali Vijay,19,4,475.0,0,3,RR,Chidambaram,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
25,Harbhajan Singh,19,6,316.66,3,1,DEC,DY Patil Stadium,28 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
26,Albie Morkel,19,4,475.0,0,3,RR,Narendra Modi Stadium,28 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
27,Ross Taylor,19,5,380.0,0,3,DC,Arun Jaitley Stadium,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
28,MS Dhoni,18,4,450.0,1,2,PBKS,HPCA Stadium,18 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
29,Ambati Rayudu,18,5,360.0,2,1,DEC,Brabourne Stadium,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
30,Yusuf Pathan,18,4,450.0,0,3,MI,Brabourne Stadium,13 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
31,Paul Collingwood,18,6,300.0,1,2,RCB,Arun Jaitley Stadium,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
32,Suresh Raina,18,5,360.0,0,2,MI,DY Patil Stadium,25 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
33,Manvinder Bisla,18,6,300.0,3,1,RR,IS Bindra Stadium,24 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
34,Kevin Pietersen,18,6,300.0,3,1,RR,Sawai Mansingh Stadium,14 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
35,Robin Uthappa,18,6,300.0,1,2,MI,DY Patil Stadium,21 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
36,Sourav Ganguly,18,4,450.0,0,3,DEC,Eden Gardens,01 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
37,Brendon McCullum,18,6,300.0,3,1,RCB,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
38,Matthew Hayden,18,6,300.0,3,1,DC,Arun Jaitley Stadium,19 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
39,Murali Vijay,17,5,340.0,2,1,KKR,Chidambaram,13 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
40,Harbhajan Singh,17,7,242.85,4,0,DEC,DY Patil Stadium,28 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
41,Yusuf Pathan,17,4,425.0,1,2,MI,Brabourne Stadium,13 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
42,Sachin Tendulkar,17,5,340.0,4,0,DC,Arun Jaitley Stadium,17 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
43,Ambati Rayudu,17,6,283.33,1,2,RCB,M. Chinnaswamy Stadium,17 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
44,Robin Uthappa,17,5,340.0,1,2,CSK,Chidambaram,31 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
45,Paul Collingwood,17,4,425.0,1,2,RCB,Arun Jaitley Stadium,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
46,Kieron Pollard,17,6,283.33,0,2,RCB,DY Patil Stadium,21 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
47,Robin Uthappa,17,5,340.0,0,2,DEC,Vidarbha Cricket Association Stadium,12 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
48,Virender Sehwag,17,5,340.0,1,2,RR,Narendra Modi Stadium,15 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
49,Jacques Kallis,17,6,283.33,4,0,RR,M. Chinnaswamy Stadium,18 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
50,Manish Pandey,17,5,340.0,1,2,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
51,MF Maharoof,17,5,340.0,1,2,MI,Arun Jaitley Stadium,17 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
52,Murali Vijay,17,5,340.0,2,1,RR,Chidambaram,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
53,Adam Gilchrist,17,5,340.0,1,2,CSK,Chidambaram,14 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
54,Saurabh Tiwary,16,5,320.0,2,1,RCB,DY Patil Stadium,21 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
55,MS Dhoni,16,4,400.0,2,1,KKR,Eden Gardens,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
56,Matthew Hayden,16,6,266.66,4,0,MI,Brabourne Stadium,25 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
57,Robin Uthappa,16,6,266.66,2,1,KKR,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
58,Yuvraj Singh,16,5,320.0,1,2,RR,Sawai Mansingh Stadium,07 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
59,Brendon McCullum,16,5,320.0,2,1,RCB,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
60,Adam Gilchrist,16,5,320.0,1,2,RR,Vidarbha Cricket Association Stadium,05 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
61,Rohit Sharma,16,5,320.0,1,1,PBKS,HPCA Stadium,16 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
62,Zaheer Khan,16,5,320.0,2,1,RCB,Brabourne Stadium,20 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
63,Michael Lumb,16,6,266.66,4,0,DEC,Narendra Modi Stadium,26 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
64,David Warner,16,5,320.0,2,1,MI,Brabourne Stadium,13 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
65,Dinesh Karthik,16,5,320.0,2,1,DEC,Barabati Stadium,21 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
66,Michael Lumb,16,5,320.0,4,0,PBKS,Sawai Mansingh Stadium,07 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
67,Kieron Pollard,15,6,250.0,1,1,RCB,DY Patil Stadium,21 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
68,Suresh Raina,15,5,300.0,1,1,MI,DY Patil Stadium,25 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
69,Andrew Symonds,15,5,300.0,2,1,PBKS,Barabati Stadium,19 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
70,Irfan Pathan,15,5,300.0,1,1,CSK,HPCA Stadium,18 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
71,Yusuf Pathan,15,6,250.0,2,1,DEC,Narendra Modi Stadium,26 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
72,Paul Collingwood,15,5,300.0,0,2,KKR,Arun Jaitley Stadium,29 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
73,David Warner,15,5,300.0,2,1,KKR,Arun Jaitley Stadium,29 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
74,Gautam Gambhir,15,5,300.0,2,1,KKR,Eden Gardens,07 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
75,MS Dhoni,15,5,300.0,2,1,KKR,Eden Gardens,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
76,Sourav Ganguly,15,6,250.0,1,1,PBKS,Eden Gardens,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
77,Dinesh Karthik,15,4,375.0,0,2,RR,Arun Jaitley Stadium,31 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
78,Gautam Gambhir,15,5,300.0,2,0,PBKS,IS Bindra Stadium,13 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
79,Adam Gilchrist,15,5,300.0,2,1,RR,Vidarbha Cricket Association Stadium,05 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
80,Manvinder Bisla,15,6,250.0,2,1,RCB,M. Chinnaswamy Stadium,16 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
81,Mahela Jayawardena,15,5,300.0,3,0,KKR,Eden Gardens,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
82,Rahul Dravid,15,6,250.0,3,0,KKR,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
83,Robin Uthappa,14,4,350.0,2,1,KKR,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
84,Naman Ojha,14,5,280.0,3,0,CSK,Chidambaram,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
85,Abhishek Raut,14,5,280.0,1,1,RCB,Sawai Mansingh Stadium,14 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
86,Rahul Dravid,14,4,350.0,0,2,KKR,M. Chinnaswamy Stadium,10 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
87,Virender Sehwag,14,6,233.33,2,1,RCB,Arun Jaitley Stadium,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
88,Suresh Raina,14,4,350.0,3,0,KKR,Chidambaram,13 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
89,Murali Vijay,14,5,280.0,2,1,RR,Chidambaram,03 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
90,Adam Gilchrist,14,6,233.33,2,1,CSK,Chidambaram,14 March 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
91,Yuvraj Singh,14,4,350.0,0,2,KKR,Eden Gardens,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
92,Chris Gayle,14,4,350.0,0,2,PBKS,Eden Gardens,04 April 2010,2010,Most Runs Over,Most Runs Over - 2010.csv
