POS,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Unnamed: 0,Year,Metric,Source_File
130.0,Dwayne Bravo,4.0,30,2,12.0,MI,Wankhede Stadium,17 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
131.0,Ravichandran Ashwin,4.0,14,2,12.0,PBKS,Chidambaram,25 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
132.0,Ishwar Pandey,4.0,28,2,12.0,RCB,Chidambaram,04 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
133.0,Lasith Malinga,4.0,31,2,12.0,PBKS,IS Bindra Stadium,03 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
134.0,Dhawal Kulkarni,4.0,28,2,12.0,RCB,Maharashtra Cricket Association's International Stadium,20 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
135.0,Axar Patel,4.0,30,2,12.0,RR,Narendra Modi Stadium,21 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
136.0,Dwayne Bravo,4.0,36,2,12.0,DC,Chidambaram,09 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
137.0,Nathan Coulter-Nile,4.0,30,2,12.0,MI,Wankhede Stadium,05 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
138.0,Pravin Tambe,4.0,21,2,12.0,SRH,ACA-VDCA Stadium,16 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
139.0,Praveen Kumar,4.0,35,2,12.0,MI,Wankhede Stadium,25 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
140.0,Yuzvendra Chahal,4.0,28,2,12.0,CSK,JSCA Stadium,22 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
141.0,Lasith Malinga,4.0,34,2,12.0,PBKS,Wankhede Stadium,12 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
142.0,Mitchell McClenaghan,4.0,38,2,12.0,DC,Arun Jaitley Stadium,23 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
143.0,Harbhajan Singh,4.0,26,2,12.0,CSK,Wankhede Stadium,19 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
144.0,Dwayne Bravo,4.0,25,2,12.0,SRH,Chidambaram,11 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
145.0,Piyush Chawla,4.0,27,2,12.0,DC,Arun Jaitley Stadium,20 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
146.0,Andre Russell,4.0,26,2,12.0,CSK,Chidambaram,28 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
147.0,Harbhajan Singh,4.0,44,2,12.0,CSK,Wankhede Stadium,17 April 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
148.0,Karn Sharma,4.0,29,2,12.0,KKR,Eden Gardens,04 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
149.0,Zaheer Khan,4.0,9,2,12.0,CSK,Shaheed Veer Narayan Singh International Cricket Stadium,12 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
150.0,Harbhajan Singh,4.0,34,2,12.0,CSK,Eden Gardens,24 May 2015,,2015,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2015.csv
1.0,Sachin Baby,0.4,4,2,2.0,GL,M. Chinnaswamy Stadium,14 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
2.0,Adam Zampa,4.0,19,6,4.0,SRH,ACA-VDCA Stadium,10 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
3.0,Chris Jordan,3.0,11,4,4.5,GL,M. Chinnaswamy Stadium,14 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
4.0,Yuzvendra Chahal,3.0,25,4,4.5,PBKS,M. Chinnaswamy Stadium,18 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
5.0,Amit Mishra,3.0,11,4,4.5,PBKS,Arun Jaitley Stadium,15 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
6.0,Dwayne Smith,4.0,8,4,6.0,KKR,Green Park,19 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
7.0,Marcus Stoinis,4.0,15,4,6.0,MI,ACA-VDCA Stadium,13 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
8.0,Bhuvneshwar Kumar,4.0,29,4,6.0,GL,Saurashtra Cricket Association Stadium,21 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
9.0,Dhawal Kulkarni,4.0,14,4,6.0,RCB,M. Chinnaswamy Stadium,24 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
10.0,Mitchell McClenaghan,4.0,21,4,6.0,GL,Wankhede Stadium,16 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
11.0,Axar Patel,4.0,21,4,6.0,GL,Saurashtra Cricket Association Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
12.0,Dwayne Bravo,4.0,22,4,6.0,PBKS,IS Bindra Stadium,11 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
13.0,Ravichandran Ashwin,4.0,34,4,6.0,PBKS,ACA-VDCA Stadium,21 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
14.0,Andre Russell,4.0,20,4,6.0,PBKS,Eden Gardens,04 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
15.0,Shane Watson,4.0,29,4,6.0,GL,M. Chinnaswamy Stadium,24 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
16.0,Andre Russell,3.0,24,3,6.0,DC,Eden Gardens,10 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
17.0,Mustafizur Rahman,3.0,16,3,6.0,MI,ACA-VDCA Stadium,08 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
18.0,Kane Richardson,3.0,13,3,6.0,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
19.0,Ashish Nehra,3.0,15,3,6.0,MI,ACA-VDCA Stadium,08 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
20.0,Umesh Yadav,3.0,33,3,6.0,DC,Arun Jaitley Stadium,30 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
21.0,Chris Gayle,2.0,11,2,6.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
22.0,Sreenath Aravind,2.0,18,2,6.0,PBKS,M. Chinnaswamy Stadium,18 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
23.0,Deepak Hooda,2.0,16,2,6.0,KKR,Eden Gardens,22 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
24.0,Ravichandran Ashwin,2.0,30,2,6.0,KKR,Eden Gardens,14 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
25.0,Gurkeerat Mann Singh,2.0,15,2,6.0,RPS,ACA-VDCA Stadium,21 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
26.0,Pravin Tambe,2.0,12,2,6.0,MI,Wankhede Stadium,16 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
27.0,Shane Watson,2.0,7,2,6.0,PBKS,M. Chinnaswamy Stadium,18 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
28.0,Krunal Pandya,2.1,15,2,6.5,DC,ACA-VDCA Stadium,15 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
29.0,Zaheer Khan,3.3,21,3,7.0,KKR,Arun Jaitley Stadium,30 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
30.0,Iqbal Abdulla,4.0,40,3,8.0,MI,Wankhede Stadium,20 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
31.0,Chris Jordan,4.0,45,3,8.0,SRH,M. Chinnaswamy Stadium,29 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
32.0,Umesh Yadav,4.0,28,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
33.0,Yuzvendra Chahal,4.0,32,3,8.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
34.0,Carlos Brathwaite,4.0,43,3,8.0,KKR,Arun Jaitley Stadium,30 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
35.0,Imran Tahir,4.0,24,3,8.0,GL,Arun Jaitley Stadium,27 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
36.0,Adam Zampa,4.0,21,3,8.0,DC,ACA-VDCA Stadium,17 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
37.0,Tim Southee,4.0,24,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
38.0,Mohit Sharma,4.0,38,3,8.0,MI,IS Bindra Stadium,25 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
39.0,Jasprit Bumrah,4.0,13,3,8.0,DC,ACA-VDCA Stadium,15 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
40.0,Ashish Nehra,4.0,29,3,8.0,RPS,ACA-VDCA Stadium,10 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
41.0,Mohit Sharma,4.0,23,3,8.0,RPS,IS Bindra Stadium,17 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
42.0,Marcus Stoinis,4.0,40,3,8.0,DC,IS Bindra Stadium,07 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
43.0,Shivil Kaushik,4.0,20,3,8.0,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
44.0,Barinder Sran,4.0,28,3,8.0,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
45.0,Andre Russell,4.0,26,3,8.0,DC,Arun Jaitley Stadium,30 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
46.0,Bhuvneshwar Kumar,4.0,19,3,8.0,KKR,Arun Jaitley Stadium,25 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
47.0,Ashok Dinda,4.0,23,3,8.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,26 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
48.0,Brad Hogg,4.0,19,3,8.0,DC,Eden Gardens,10 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
49.0,Jasprit Bumrah,4.0,31,3,8.0,RCB,Wankhede Stadium,20 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
50.0,Murugan Ashwin,4.0,36,3,8.0,PBKS,IS Bindra Stadium,17 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
51.0,Jasprit Bumrah,4.0,26,3,8.0,PBKS,IS Bindra Stadium,25 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
52.0,Jasprit Bumrah,4.0,29,3,8.0,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
53.0,Mohit Sharma,4.0,32,3,8.0,GL,Saurashtra Cricket Association Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
54.0,Kuldeep Yadav,4.0,35,3,8.0,SRH,Arun Jaitley Stadium,25 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
55.0,Thisara Perera,4.0,34,3,8.0,RCB,Maharashtra Cricket Association's International Stadium,22 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
56.0,Sunil Narine,4.0,26,3,8.0,SRH,Eden Gardens,22 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
57.0,Dhawal Kulkarni,4.0,19,3,8.0,DC,Arun Jaitley Stadium,27 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
58.0,Shane Watson,4.0,24,3,8.0,RPS,M. Chinnaswamy Stadium,07 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
59.0,Ashok Dinda,4.0,20,3,8.0,DC,ACA-VDCA Stadium,17 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
60.0,Yuzvendra Chahal,4.0,19,3,8.0,GL,M. Chinnaswamy Stadium,14 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
61.0,John Hastings,2.4,6,2,8.0,DC,Eden Gardens,10 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
62.0,Praveen Kumar,2.5,25,2,8.5,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
63.0,Moises Henriques,3.0,19,2,9.0,DC,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
64.0,KC Cariappa,3.0,16,2,9.0,RCB,IS Bindra Stadium,09 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
65.0,Vinay Kumar,3.0,17,2,9.0,GL,Green Park,21 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
66.0,Moises Henriques,3.0,17,2,9.0,KKR,Arun Jaitley Stadium,25 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
67.0,Mitchell McClenaghan,3.0,24,2,9.0,PBKS,ACA-VDCA Stadium,13 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
68.0,Axar Patel,3.0,19,2,9.0,KKR,IS Bindra Stadium,19 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
69.0,Amit Mishra,3.0,19,2,9.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
70.0,Shahbaz Nadeem,3.0,23,2,9.0,GL,Saurashtra Cricket Association Stadium,03 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
71.0,Dwayne Bravo,3.0,14,2,9.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
72.0,Ben Cutting,3.0,20,2,9.0,GL,Arun Jaitley Stadium,27 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
73.0,Albie Morkel,3.0,36,2,9.0,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
74.0,Thisara Perera,3.3,28,2,10.5,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
75.0,Barinder Sran,3.3,18,2,10.5,MI,ACA-VDCA Stadium,08 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
76.0,Varun Aaron,3.4,37,2,11.0,MI,M. Chinnaswamy Stadium,11 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
77.0,Dwayne Bravo,4.0,33,2,12.0,PBKS,Saurashtra Cricket Association Stadium,01 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
78.0,Dhawal Kulkarni,4.0,41,2,12.0,MI,Green Park,21 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
79.0,Shane Watson,4.0,25,2,12.0,DC,M. Chinnaswamy Stadium,17 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
80.0,Ashok Dinda,4.0,40,2,12.0,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
81.0,Jason Holder,4.0,33,2,12.0,SRH,Arun Jaitley Stadium,25 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
82.0,Tim Southee,4.0,28,2,12.0,PBKS,IS Bindra Stadium,25 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
83.0,Dhawal Kulkarni,4.0,17,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
84.0,Chris Morris,4.0,34,2,12.0,MI,ACA-VDCA Stadium,15 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
85.0,Mustafizur Rahman,4.0,26,2,12.0,RCB,M. Chinnaswamy Stadium,12 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
86.0,Mitchell McClenaghan,4.0,31,2,12.0,DC,Arun Jaitley Stadium,23 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
87.0,Morne Morkel,4.0,28,2,12.0,RCB,M. Chinnaswamy Stadium,02 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
88.0,Ishant Sharma,4.0,36,2,12.0,MI,Wankhede Stadium,09 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
89.0,Pradeep Sahu,4.0,18,2,12.0,KKR,IS Bindra Stadium,19 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
90.0,Dwayne Bravo,4.0,32,2,12.0,SRH,Arun Jaitley Stadium,27 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
91.0,Sandeep Sharma,4.0,23,2,12.0,RPS,IS Bindra Stadium,17 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
92.0,Chris Morris,4.0,30,2,12.0,PBKS,IS Bindra Stadium,07 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
93.0,Pravin Tambe,4.0,33,2,12.0,RPS,Saurashtra Cricket Association Stadium,14 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
94.0,Scott Boland,4.0,31,2,12.0,DC,Arun Jaitley Stadium,05 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
95.0,Ravindra Jadeja,4.0,21,2,12.0,RCB,M. Chinnaswamy Stadium,24 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
96.0,Nathan Coulter-Nile,4.0,25,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
97.0,Bhuvneshwar Kumar,4.0,31,2,12.0,KKR,Eden Gardens,22 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
98.0,Thisara Perera,4.0,41,2,12.0,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
99.0,Harbhajan Singh,4.0,29,2,12.0,SRH,ACA-VDCA Stadium,08 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
100.0,Barinder Sran,4.0,34,2,12.0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
101.0,Jasprit Bumrah,4.0,32,2,12.0,GL,Wankhede Stadium,16 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
102.0,Mustafizur Rahman,4.0,17,2,12.0,GL,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
103.0,Yuzvendra Chahal,4.0,43,2,12.0,SRH,M. Chinnaswamy Stadium,12 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
104.0,Amit Mishra,4.0,24,2,12.0,MI,Arun Jaitley Stadium,23 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
105.0,Yuzvendra Chahal,4.0,27,2,12.0,KKR,M. Chinnaswamy Stadium,02 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
106.0,Mitchell Marsh,4.0,21,2,12.0,MI,Wankhede Stadium,09 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
107.0,Kane Richardson,4.0,45,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
108.0,Dwayne Bravo,4.0,22,2,12.0,MI,Green Park,21 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
109.0,Shivil Kaushik,4.0,22,2,12.0,SRH,Arun Jaitley Stadium,27 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
110.0,Chris Morris,4.0,35,2,12.0,GL,Arun Jaitley Stadium,27 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
111.0,Ravindra Jadeja,4.0,18,2,12.0,RPS,Saurashtra Cricket Association Stadium,14 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
112.0,Rajat Bhatia,4.0,19,2,12.0,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
113.0,Rajat Bhatia,4.0,22,2,12.0,DC,Arun Jaitley Stadium,05 May 2016,,2016,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2016.csv
